lon_grid,lat_grid,year,fatalities,n_events
69.6,36,2022,10,5
70,33.8,2022,10,4
70,35.6,2022,10,6
70.8,40.2,2022,10,4
74.8,33.7,2022,10,5
74.9,33.9,2022,10,6
75,33.9,2022,10,5
-8.1,12.7,2022,9,1
-3.8,14.1,2022,9,2
-2.2,13.6,2022,9,1
-1.1,13.5,2022,9,1
-0.8,16.1,2022,9,1
2.2,12.8,2022,9,2
3,12,2022,9,2
28.7,50.3,2022,9,3
29.3,50.8,2022,9,5
31.2,51.5,2022,9,6
32.4,47,2022,9,7
32.4,47.4,2022,9,6
32.5,46.5,2022,9,5
32.8,47.3,2022,9,9
33.5,46.8,2022,9,4
33.5,47.2,2022,9,5
34,29.5,2022,9,2
36,32.9,2022,9,9
36.2,32.6,2022,9,9
36.3,47.6,2022,9,6
36.4,47.5,2022,9,6
36.5,33.4,2022,9,3
36.6,36,2022,9,1
36.9,50.3,2022,9,7
37.3,48.1,2022,9,6
39.4,14.5,2022,9,9
40.2,13.1,2022,9,9
40.3,35.2,2022,9,2
42.8,37.3,2022,9,1
43.1,14.7,2022,9,5
43.1,16.3,2022,9,4
43.5,14,2022,9,7
43.9,34.2,2022,9,3
44.6,17.3,2022,9,1
44.7,36.9,2022,9,4
45.4,14,2022,9,6
66.9,36.8,2022,9,1
69.1,36.5,2022,9,1
69.5,36.7,2022,9,7
70,36.2,2022,9,2
71.3,34.9,2022,9,2
72.4,34.8,2022,9,2
74.8,33.9,2022,9,5
-2.9,14.3,2022,8,1
-0.1,14.6,2022,8,2
0.1,14.7,2022,8,1
0.9,14.2,2022,8,2
1.1,10.9,2022,8,1
1.4,15.7,2022,8,1
1.8,12.9,2022,8,1
13,11.6,2022,8,2
14.1,12.8,2022,8,2
30.1,51.1,2022,8,1
30.2,50.4,2022,8,1
30.4,50.7,2022,8,2
34.1,52.2,2022,8,1
35,50.5,2022,8,6
35.3,46.9,2022,8,5
36.1,48.2,2022,8,7
36.1,50.2,2022,8,4
36.1,50.4,2022,8,5
36.2,32.8,2022,8,7
36.2,35.7,2022,8,8
36.2,49.4,2022,8,1
36.3,50.1,2022,8,7
36.5,14.2,2022,8,8
36.5,35.7,2022,8,7
36.9,49.9,2022,8,8
37.1,48.5,2022,8,5
37.5,47.2,2022,8,3
37.8,49.2,2022,8,4
38.3,48.7,2022,8,6
38.3,48.9,2022,8,5
38.5,47.7,2022,8,5
39,12.6,2022,8,4
39.8,13.7,2022,8,5
40.2,11.3,2022,8,3
40.9,37.4,2022,8,3
41.7,36.5,2022,8,1
42.3,37.4,2022,8,4
42.6,37.4,2022,8,6
43.2,14.1,2022,8,6
43.4,14,2022,8,6
43.5,33.6,2022,8,1
44.5,13.4,2022,8,2
45.1,17,2022,8,4
45.3,14,2022,8,2
45.3,15.5,2022,8,4
45.6,16.7,2022,8,1
67,30.1,2022,8,3
67.4,30.4,2022,8,2
67.9,29.5,2022,8,1
69,36.7,2022,8,1
69.5,35.3,2022,8,7
70.1,34.3,2022,8,2
70.2,32.1,2022,8,3
70.6,37.1,2022,8,3
-5.8,13.8,2022,7,1
-4,15.9,2022,7,1
-3.7,13.7,2022,7,2
-1.5,13.3,2022,7,2
-0.8,12.9,2022,7,1
-0.8,14.1,2022,7,1
-0,14.9,2022,7,1
0.4,14,2022,7,1
0.9,11.4,2022,7,3
1.5,11,2022,7,2
6.5,36.8,2022,7,1
12.8,11.1,2022,7,3
12.8,13.5,2022,7,1
24,49.8,2022,7,1
29.1,51.2,2022,7,3
29.9,50.5,2022,7,1
30.4,50.3,2022,7,1
30.9,51.3,2022,7,7
32.4,50.6,2022,7,4
33.5,30.7,2022,7,1
33.6,47.6,2022,7,7
35.4,47.6,2022,7,3
36.3,32.8,2022,7,6
36.5,36,2022,7,1
36.5,50.5,2022,7,1
36.7,47.4,2022,7,2
36.7,47.7,2022,7,2
36.7,48.5,2022,7,7
36.8,35.8,2022,7,2
36.8,36.1,2022,7,4
36.9,50.4,2022,7,4
37,36,2022,7,5
37,36.5,2022,7,3
37.1,47.6,2022,7,5
37.2,49.7,2022,7,4
37.5,48.1,2022,7,6
37.5,48.8,2022,7,5
37.5,50.8,2022,7,4
37.6,48,2022,7,4
37.8,35.4,2022,7,2
38,49.4,2022,7,6
38.2,13.9,2022,7,2
38.4,48.8,2022,7,5
38.6,34.4,2022,7,5
38.9,49.3,2022,7,4
39.6,11.8,2022,7,6
39.6,12,2022,7,4
39.7,14.5,2022,7,1
40.1,13.9,2022,7,8
40.5,35,2022,7,6
40.5,38,2022,7,4
40.9,34.5,2022,7,4
43.3,35.4,2022,7,1
44.5,34.6,2022,7,2
45.6,15,2022,7,3
46.7,15,2022,7,2
49.2,11.3,2022,7,3
51.3,10.4,2022,7,1
67.7,29.9,2022,7,1
68.4,35.3,2022,7,2
69.3,35.3,2022,7,5
69.3,35.6,2022,7,5
69.9,33,2022,7,2
70.3,31.7,2022,7,3
70.3,33.2,2022,7,3
70.4,32.2,2022,7,2
70.6,33,2022,7,3
70.9,34.7,2022,7,2
74.4,33.5,2022,7,1
-12.1,26,2022,6,2
-7.4,12.7,2022,6,1
-6.4,13.7,2022,6,2
-4.5,14,2022,6,2
-4.4,14,2022,6,2
-4.1,14.8,2022,6,3
-3,16.8,2022,6,2
-1.8,13.9,2022,6,1
0.4,13.8,2022,6,1
0.6,14.8,2022,6,1
1.5,17,2022,6,1
3.3,15.2,2022,6,1
13.3,10.7,2022,6,2
13.5,11.3,2022,6,2
13.6,13,2022,6,1
14,11.9,2022,6,1
28.6,51,2022,6,3
28.7,50.2,2022,6,1
30.3,50.6,2022,6,3
31.3,51.4,2022,6,4
31.4,51.5,2022,6,5
32.1,49.4,2022,6,5
32.3,46.2,2022,6,1
32.3,46.9,2022,6,6
33,31,2022,6,6
33.1,48.7,2022,6,1
33.3,47.3,2022,6,5
33.5,47.3,2022,6,4
34.5,50.8,2022,6,2
36,32.7,2022,6,6
36.1,35.7,2022,6,3
36.4,35.4,2022,6,1
36.4,50.3,2022,6,2
36.5,49.9,2022,6,3
36.6,14.3,2022,6,6
36.6,35.6,2022,6,5
36.6,50.6,2022,6,2
36.7,50.2,2022,6,4
36.9,47.9,2022,6,5
37.1,36.5,2022,6,2
37.1,49,2022,6,4
37.1,49.2,2022,6,2
37.5,48.6,2022,6,5
38,48.8,2022,6,5
38.3,34.9,2022,6,2
38.3,35.5,2022,6,2
38.6,48.7,2022,6,6
38.7,48.5,2022,6,2
38.8,14.4,2022,6,4
39.8,35.2,2022,6,1
39.9,13.5,2022,6,4
40,11.2,2022,6,2
40,12.8,2022,6,5
41.8,33,2022,6,2
42.4,36.4,2022,6,2
43,36.3,2022,6,1
43.9,17.1,2022,6,5
44.3,34.6,2022,6,2
44.3,35.3,2022,6,1
44.6,13.5,2022,6,1
45.2,34.3,2022,6,1
45.3,15.4,2022,6,2
48.2,11.2,2022,6,1
63.8,26.2,2022,6,2
63.9,25.5,2022,6,1
68,29.8,2022,6,2
68.9,29.5,2022,6,2
68.9,36.7,2022,6,2
69.5,37.2,2022,6,3
69.6,36.5,2022,6,3
69.9,32.5,2022,6,1
70.4,34.3,2022,6,6
70.5,32.3,2022,6,2
70.5,34.9,2022,6,3
70.7,33,2022,6,1
70.7,33.2,2022,6,3
70.9,32.8,2022,6,1
71.5,33.9,2022,6,3
71.7,35,2022,6,2
73.1,33.7,2022,6,2
74.9,33.6,2022,6,3
-6,13.9,2022,5,1
-4,14,2022,5,1
-3.7,14.2,2022,5,1
-3.6,14.5,2022,5,2
-3.2,21.1,2022,5,1
-3.1,13.1,2022,5,1
-2.2,15.1,2022,5,4
0.5,11.8,2022,5,1
1.3,12.4,2022,5,1
1.8,13.1,2022,5,1
4.2,14.8,2022,5,1
12,11.4,2022,5,1
12.2,10.7,2022,5,1
12.3,11.8,2022,5,1
12.5,10.9,2022,5,2
12.5,11.6,2022,5,1
12.5,13.7,2022,5,4
13.2,12.9,2022,5,1
13.7,11.1,2022,5,3
13.7,14,2022,5,1
14,12.1,2022,5,1
30.8,50.1,2022,5,1
31.2,51.4,2022,5,2
31.5,50.9,2022,5,1
32.3,46.8,2022,5,2
32.3,47,2022,5,1
32.3,48.5,2022,5,1
32.9,46.1,2022,5,4
33.1,46.4,2022,5,1
33.1,47.1,2022,5,5
33.2,47.3,2022,5,3
33.3,47.5,2022,5,5
33.7,47.3,2022,5,3
34.2,31.1,2022,5,1
35.4,47.5,2022,5,3
35.9,47.5,2022,5,3
35.9,50.4,2022,5,3
36.1,35.8,2022,5,2
36.4,48.1,2022,5,1
36.7,47.8,2022,5,5
36.8,47.7,2022,5,4
36.9,49.7,2022,5,3
37,36.4,2022,5,3
37,47.7,2022,5,3
37,47.8,2022,5,4
37,49.6,2022,5,1
37.2,36.2,2022,5,5
37.2,36.5,2022,5,4
37.2,47.9,2022,5,5
37.6,47.8,2022,5,3
37.7,47.4,2022,5,5
37.7,49.9,2022,5,3
37.8,48.1,2022,5,3
37.8,49.6,2022,5,3
38,13.4,2022,5,5
38,48.7,2022,5,4
38.4,48.7,2022,5,4
38.5,48,2022,5,3
38.6,48.4,2022,5,1
38.7,10.2,2022,5,1
38.8,48.4,2022,5,3
39.1,13,2022,5,1
39.1,48.9,2022,5,2
39.3,13.3,2022,5,1
40.1,35.3,2022,5,7
40.5,35.1,2022,5,1
41.2,37.1,2022,5,2
41.4,38.1,2022,5,4
43.2,17,2022,5,4
43.3,34,2022,5,1
43.5,35.3,2022,5,1
43.7,37.2,2022,5,1
44.3,33.4,2022,5,2
44.3,37.6,2022,5,3
44.6,13.8,2022,5,2
44.6,15.7,2022,5,4
44.6,33.7,2022,5,2
44.7,35.8,2022,5,1
45,12.8,2022,5,1
45,15.5,2022,5,3
45.4,15,2022,5,2
45.7,15,2022,5,2
66.9,30.3,2022,5,1
67.4,36.1,2022,5,2
68.7,35.9,2022,5,1
69.3,35,2022,5,4
69.4,32.3,2022,5,3
70.3,33.7,2022,5,1
70.4,34.4,2022,5,1
71.1,34,2022,5,2
71.3,35,2022,5,2
74.1,34.6,2022,5,2
74.5,34.2,2022,5,2
-11.1,26.1,2022,4,1
-9,27.4,2022,4,1
-7.5,14,2022,4,1
-6,11.9,2022,4,1
-4,14.1,2022,4,1
-3.9,14.1,2022,4,1
-3.9,14.8,2022,4,3
-3.3,12.6,2022,4,1
-2.9,15,2022,4,2
-1.3,14.8,2022,4,1
-1.1,13.4,2022,4,1
-0.2,14.4,2022,4,1
-0.1,14.1,2022,4,1
1,20.3,2022,4,1
1.1,10.8,2022,4,1
4.5,15.9,2022,4,1
6.2,19.7,2022,4,1
12.1,11.5,2022,4,2
13.2,12.4,2022,4,1
14,11.1,2022,4,2
25.4,50.8,2022,4,1
26.6,51.3,2022,4,1
28.5,50.8,2022,4,1
29.9,50.4,2022,4,2
30.3,50.4,2022,4,1
30.3,50.7,2022,4,4
30.5,50.6,2022,4,1
31,50.6,2022,4,2
31.2,50.6,2022,4,2
31.3,47.6,2022,4,2
31.8,46.5,2022,4,2
31.9,51.1,2022,4,1
32.2,46.6,2022,4,2
32.2,46.8,2022,4,3
32.3,30.6,2022,4,1
32.4,46.4,2022,4,2
32.4,51.8,2022,4,4
32.5,47.5,2022,4,2
32.7,46.3,2022,4,2
32.7,47.1,2022,4,2
32.9,51,2022,4,3
33,47.2,2022,4,4
33,53,2022,4,1
33.3,46.3,2022,4,1
33.3,52,2022,4,2
33.6,46.9,2022,4,2
33.8,31.1,2022,4,1
33.8,47.1,2022,4,2
34.4,31.4,2022,4,1
34.5,51.2,2022,4,2
35.2,48.9,2022,4,2
35.5,50.2,2022,4,3
35.6,47.6,2022,4,1
35.9,32.8,2022,4,4
35.9,48.5,2022,4,4
36.1,32.8,2022,4,5
36.2,33,2022,4,3
36.2,49.9,2022,4,3
36.3,35.8,2022,4,4
36.3,48.9,2022,4,4
36.4,35.6,2022,4,4
36.6,45.3,2022,4,1
36.6,49.5,2022,4,3
36.7,35.8,2022,4,5
36.7,47.9,2022,4,4
36.9,34.5,2022,4,2
37,48.2,2022,4,3
37.1,47.7,2022,4,3
37.1,49.1,2022,4,1
37.2,49.1,2022,4,3
37.3,13.8,2022,4,2
37.4,48.1,2022,4,4
37.5,34.6,2022,4,2
37.5,47.7,2022,4,3
37.5,48.2,2022,4,3
37.5,49.1,2022,4,3
37.6,47.7,2022,4,3
37.7,49.8,2022,4,2
37.8,14.7,2022,4,4
37.8,48.6,2022,4,4
37.9,47.5,2022,4,4
37.9,48.7,2022,4,4
38,48.9,2022,4,3
38,49.3,2022,4,2
38.1,47.3,2022,4,1
38.2,13.7,2022,4,2
38.7,48.6,2022,4,2
38.8,13.2,2022,4,4
39.5,35.4,2022,4,2
39.6,12.4,2022,4,2
40.1,14.2,2022,4,4
40.3,33,2022,4,1
40.3,36.9,2022,4,1
40.4,35.1,2022,4,1
40.6,34.8,2022,4,2
42.1,36.3,2022,4,3
42.5,37.8,2022,4,2
42.5,37.9,2022,4,4
42.6,37.9,2022,4,2
42.8,33.6,2022,4,2
43.1,14.2,2022,4,2
43.1,14.6,2022,4,3
43.2,13.9,2022,4,2
43.2,14.9,2022,4,2
43.2,17.1,2022,4,3
43.3,13.8,2022,4,2
43.4,14.1,2022,4,3
43.4,35.1,2022,4,1
43.8,13.6,2022,4,1
44.1,35.7,2022,4,1
44.4,33.1,2022,4,1
44.4,34.9,2022,4,1
44.9,34,2022,4,1
45.3,34.6,2022,4,1
45.4,13.9,2022,4,5
45.9,15,2022,4,2
63.1,35,2022,4,1
64.6,28,2022,4,2
65.3,26.3,2022,4,1
66.9,30,2022,4,1
69.4,38.9,2022,4,1
69.6,35,2022,4,3
70.1,34.2,2022,4,2
70.1,36.1,2022,4,4
70.4,36.6,2022,4,1
70.5,33.3,2022,4,3
70.5,40,2022,4,2
70.7,32.5,2022,4,1
71.1,34.9,2022,4,3
71.5,33.4,2022,4,1
73.9,34.4,2022,4,3
74.4,34.5,2022,4,2
74.8,32.7,2022,4,1
75,33.6,2022,4,2
75,33.7,2022,4,3
75.1,33.7,2022,4,3
75.2,33.6,2022,4,2
-7.4,13.6,2022,3,1
-6,14.7,2022,3,1
-5.8,11.3,2022,3,1
-4.9,14.2,2022,3,1
-3.9,13.5,2022,3,2
-3.8,13.8,2022,3,4
-3.6,14.2,2022,3,1
-3.5,13.8,2022,3,1
-1.1,13.2,2022,3,1
-0.6,13.6,2022,3,3
-0.4,16.9,2022,3,2
-0.2,15,2022,3,1
-0,16.3,2022,3,2
0.3,13.7,2022,3,1
0.8,11,2022,3,1
1.4,18.4,2022,3,3
1.7,13,2022,3,1
2,13.4,2022,3,2
2.1,15.9,2022,3,2
2.4,13.1,2022,3,1
2.4,15.9,2022,3,2
3.5,36.4,2022,3,1
8.8,35.2,2022,3,1
12.1,11.3,2022,3,1
12.6,12.2,2022,3,1
12.8,11.2,2022,3,1
12.8,12.7,2022,3,1
13,13.5,2022,3,1
13.1,11.8,2022,3,1
13.3,12,2022,3,1
13.3,13.4,2022,3,1
13.4,11.4,2022,3,1
13.5,11.6,2022,3,2
13.6,11.3,2022,3,2
13.7,11.5,2022,3,6
13.9,11,2022,3,2
14,11.2,2022,3,2
14.2,12.4,2022,3,2
28.1,49,2022,3,1
29.4,51.2,2022,3,1
29.5,50.8,2022,3,1
30.2,50.2,2022,3,1
30.8,50.6,2022,3,1
30.8,51.5,2022,3,1
31.2,50.4,2022,3,2
31.4,51.4,2022,3,3
32.1,46.8,2022,3,2
32.4,46.6,2022,3,1
32.4,46.8,2022,3,2
32.5,46.1,2022,3,1
32.5,47.1,2022,3,3
32.6,47.3,2022,3,1
32.6,52.2,2022,3,2
32.7,50.8,2022,3,1
32.8,46.7,2022,3,2
33.3,46.8,2022,3,1
33.4,47,2022,3,1
33.4,47.2,2022,3,2
33.7,47,2022,3,2
33.7,47.5,2022,3,2
33.9,47,2022,3,2
34.5,47.6,2022,3,3
34.6,36.8,2022,3,1
35.3,48,2022,3,3
35.4,47.4,2022,3,2
35.5,48.3,2022,3,3
35.5,50.4,2022,3,3
35.7,46.6,2022,3,1
35.7,47.5,2022,3,2
35.7,47.7,2022,3,2
35.9,34.8,2022,3,1
36,33,2022,3,3
36,47.5,2022,3,3
36.2,50.4,2022,3,2
36.3,33.4,2022,3,1
36.3,50.3,2022,3,3
36.5,48,2022,3,2
36.8,35.4,2022,3,3
36.8,36.2,2022,3,2
36.9,47.7,2022,3,2
36.9,49.8,2022,3,2
37,36.2,2022,3,1
37.1,36.6,2022,3,2
37.1,48.7,2022,3,2
37.2,48,2022,3,2
37.3,47.2,2022,3,2
37.4,47.4,2022,3,2
37.4,47.5,2022,3,3
37.4,48.9,2022,3,3
37.5,12.6,2022,3,3
37.5,48.9,2022,3,3
37.6,49.1,2022,3,3
37.6,49.4,2022,3,1
37.7,13.8,2022,3,3
37.7,48.2,2022,3,2
37.7,48.3,2022,3,3
37.8,47.6,2022,3,2
37.8,48.8,2022,3,2
37.8,49.1,2022,3,3
38,48.2,2022,3,3
38.1,13.5,2022,3,3
38.1,14.5,2022,3,3
38.1,48.1,2022,3,3
38.3,48.5,2022,3,3
38.5,14.1,2022,3,3
38.6,48.9,2022,3,2
38.7,48.7,2022,3,2
38.9,35.5,2022,3,2
38.9,36.7,2022,3,1
39,14.1,2022,3,2
39,49,2022,3,3
39.1,11.9,2022,3,3
39.3,12.5,2022,3,1
39.3,48.6,2022,3,2
39.4,48.1,2022,3,2
39.5,12.5,2022,3,3
39.5,12.8,2022,3,4
39.6,14.5,2022,3,2
39.6,35,2022,3,2
39.6,54.6,2022,3,1
39.8,13.6,2022,3,3
39.9,13.4,2022,3,4
39.9,35.5,2022,3,2
40.1,11.2,2022,3,1
40.1,36.9,2022,3,1
41.9,36.3,2022,3,2
42.6,33.6,2022,3,1
43.1,14.1,2022,3,2
43.2,14.2,2022,3,3
43.2,37,2022,3,2
43.3,14.2,2022,3,3
43.3,17.4,2022,3,3
43.8,13.5,2022,3,3
44,13.5,2022,3,1
44.1,35.8,2022,3,1
44.3,17.2,2022,3,1
44.4,36.6,2022,3,1
44.6,16.2,2022,3,2
44.6,16.3,2022,3,2
44.6,34.9,2022,3,1
44.7,13.9,2022,3,3
44.8,13.9,2022,3,1
44.8,16.2,2022,3,2
45,12.9,2022,3,1
45,15.4,2022,3,1
45.1,14.3,2022,3,1
45.3,16,2022,3,3
45.4,35.6,2022,3,2
45.5,14,2022,3,3
45.5,40.4,2022,3,1
46.1,51.5,2022,3,1
46.8,40,2022,3,1
54.7,24.4,2022,3,1
63.6,25.4,2022,3,1
64,26.2,2022,3,3
65.5,31.6,2022,3,1
66.4,31,2022,3,3
66.7,29.8,2022,3,1
66.8,32.4,2022,3,1
67,24.9,2022,3,2
67.7,36,2022,3,3
68.9,37.2,2022,3,1
69.3,31.8,2022,3,2
69.5,35.1,2022,3,1
69.5,35.9,2022,3,2
69.5,39.8,2022,3,3
69.6,36.3,2022,3,1
69.6,40.1,2022,3,2
69.7,33,2022,3,2
69.8,40.2,2022,3,2
69.9,33.9,2022,3,1
70,32.5,2022,3,2
70.2,36.3,2022,3,1
70.6,39.9,2022,3,2
70.7,32.4,2022,3,2
70.8,34.2,2022,3,3
70.9,32.6,2022,3,3
70.9,34,2022,3,1
71.2,35,2022,3,1
71.6,34,2022,3,1
71.7,34.8,2022,3,2
72,33.9,2022,3,1
73.9,34,2022,3,1
74,33.8,2022,3,1
74,34.7,2022,3,2
74.1,33.2,2022,3,2
74.4,34.4,2022,3,2
74.5,34,2022,3,2
74.8,33.8,2022,3,2
74.8,34.2,2022,3,2
74.9,32.7,2022,3,1
74.9,34,2022,3,2
75.2,33.8,2022,3,2
75.3,33.6,2022,3,2
75.3,33.9,2022,3,1
-10.6,15.1,2022,2,1
-8.1,13.7,2022,2,1
-7.8,14.3,2022,2,1
-7.5,11.4,2022,2,1
-6.8,13.3,2022,2,1
-6.1,14.7,2022,2,3
-5.8,13.9,2022,2,1
-5.6,13.3,2022,2,1
-5.5,12.3,2022,2,1
-5.4,11.5,2022,2,1
-4.9,11.8,2022,2,1
-4.8,14.6,2022,2,1
-4.5,11.9,2022,2,1
-4.1,13.6,2022,2,1
-3.9,13.6,2022,2,2
-3.8,14.8,2022,2,1
-3.5,18.9,2022,2,1
-3.3,14.1,2022,2,1
-2.5,13.6,2022,2,1
-2.4,15.1,2022,2,2
-2.1,13.7,2022,2,1
-1.7,15.3,2022,2,1
-1.6,13.4,2022,2,1
-1.1,13.1,2022,2,1
-0.9,13.2,2022,2,1
-0.9,14.2,2022,2,1
-0.7,13.3,2022,2,2
-0.7,14.6,2022,2,1
-0.5,13.2,2022,2,1
-0.3,13.5,2022,2,1
0.4,13.6,2022,2,1
0.4,14.1,2022,2,1
1.5,12.5,2022,2,1
1.7,13.7,2022,2,1
2.4,15,2022,2,1
12.1,10.9,2022,2,1
12.4,12.6,2022,2,1
12.7,11.8,2022,2,2
12.9,12.5,2022,2,1
12.9,13.6,2022,2,1
13.3,11.8,2022,2,1
13.9,11.1,2022,2,1
13.9,13.1,2022,2,1
14.1,11,2022,2,1
14.4,11.3,2022,2,1
17,27.7,2022,2,1
23.9,50.5,2022,2,1
27.3,49.7,2022,2,2
28.3,49.5,2022,2,1
28.5,50.4,2022,2,2
28.8,49.7,2022,2,1
29,51.2,2022,2,1
29.6,50.7,2022,2,2
30.2,48.8,2022,2,2
30.4,50.5,2022,2,1
30.4,50.6,2022,2,2
30.7,47.8,2022,2,1
30.7,50.2,2022,2,1
31.1,50.7,2022,2,1
31.1,51.5,2022,2,2
31.2,50.5,2022,2,1
31.2,50.7,2022,2,2
31.5,47.2,2022,2,1
31.5,50.6,2022,2,2
31.6,46.5,2022,2,1
31.6,46.9,2022,2,2
31.7,49.2,2022,2,2
32,46.8,2022,2,2
32,50.2,2022,2,2
32,50.9,2022,2,1
32.1,46.7,2022,2,1
32.1,47,2022,2,1
32.1,49,2022,2,2
32.1,50.9,2022,2,2
32.2,46.3,2022,2,1
32.2,51,2022,2,1
32.3,46.7,2022,2,2
32.3,51.5,2022,2,1
32.4,47.1,2022,2,1
32.4,47.2,2022,2,2
32.5,46.6,2022,2,1
32.5,47,2022,2,2
32.6,46.8,2022,2,1
32.6,51,2022,2,2
32.8,46.9,2022,2,1
32.8,47,2022,2,2
32.8,47.2,2022,2,1
32.9,47.7,2022,2,1
33,46.3,2022,2,1
33,47,2022,2,1
33.2,46.8,2022,2,2
33.2,47.7,2022,2,1
33.2,47.9,2022,2,1
33.2,51.2,2022,2,1
33.3,46.7,2022,2,1
33.3,47,2022,2,1
33.6,49.9,2022,2,1
33.8,47.4,2022,2,1
33.9,47.4,2022,2,1
33.9,51.7,2022,2,1
34,47.4,2022,2,1
34.2,51.2,2022,2,2
34.3,51.1,2022,2,2
34.4,47.8,2022,2,1
34.5,49.6,2022,2,2
34.6,47.4,2022,2,2
34.6,48.7,2022,2,2
34.7,50.7,2022,2,1
34.9,47.6,2022,2,1
35,51.1,2022,2,1
35.1,31.5,2022,2,1
35.2,31.8,2022,2,1
35.2,46.7,2022,2,1
35.2,47.3,2022,2,1
35.2,47.7,2022,2,2
35.3,47.3,2022,2,1
35.3,50.8,2022,2,3
35.5,32.7,2022,2,1
35.5,47,2022,2,1
35.5,49.4,2022,2,1
35.6,47.2,2022,2,1
35.8,33.3,2022,2,2
35.8,50.5,2022,2,2
36,47.1,2022,2,1
36,47.6,2022,2,2
36,49.9,2022,2,2
36.1,33.6,2022,2,2
36.1,47,2022,2,1
36.2,13,2022,2,2
36.2,35.8,2022,2,2
36.2,47.6,2022,2,1
36.2,50.1,2022,2,1
36.3,49.9,2022,2,2
36.4,36.9,2022,2,1
36.4,50.2,2022,2,2
36.4,50.4,2022,2,1
36.5,47.7,2022,2,2
36.5,49.6,2022,2,1
36.5,50.1,2022,2,1
36.6,35.7,2022,2,3
36.6,50.1,2022,2,1
36.6,50.2,2022,2,1
36.7,33.6,2022,2,1
36.7,35.7,2022,2,1
36.7,47,2022,2,1
36.8,47.6,2022,2,1
36.8,47.9,2022,2,1
36.8,48.8,2022,2,1
36.8,50.2,2022,2,1
36.9,49.2,2022,2,1
37,36.3,2022,2,1
37.1,34.2,2022,2,2
37.1,48.4,2022,2,2
37.1,49.3,2022,2,2
37.1,49.8,2022,2,1
37.1,50.3,2022,2,1
37.2,47.5,2022,2,2
37.2,49.8,2022,2,1
37.3,14.2,2022,2,2
37.3,47.9,2022,2,2
37.3,48.9,2022,2,2
37.4,35.4,2022,2,2
37.4,47,2022,2,1
37.4,47.8,2022,2,2
37.4,48.3,2022,2,2
37.4,49.7,2022,2,1
37.5,49.2,2022,2,1
37.5,49.8,2022,2,1
37.5,50,2022,2,1
37.6,35.4,2022,2,1
37.7,14.2,2022,2,2
37.7,48.4,2022,2,2
37.7,49.5,2022,2,1
37.8,47.4,2022,2,2
37.8,49.7,2022,2,1
37.9,49.1,2022,2,2
37.9,49.2,2022,2,1
38,49.6,2022,2,1
38.1,48.2,2022,2,2
38.1,49.4,2022,2,1
38.1,50.2,2022,2,2
38.2,47.9,2022,2,2
38.2,49.3,2022,2,1
38.5,47.8,2022,2,1
38.6,35.8,2022,2,1
38.6,49.1,2022,2,2
38.7,14.1,2022,2,3
38.7,48.9,2022,2,1
38.8,12.8,2022,2,2
38.8,34.7,2022,2,1
38.8,49,2022,2,2
38.9,36.4,2022,2,2
39,12.4,2022,2,2
39,13.7,2022,2,2
39,35.4,2022,2,1
39,36.7,2022,2,1
39.5,11.9,2022,2,2
39.5,13,2022,2,2
39.5,13.1,2022,2,1
39.5,39.1,2022,2,1
39.6,11.9,2022,2,2
39.6,48.6,2022,2,2
39.8,35.3,2022,2,1
39.8,35.6,2022,2,1
39.9,10.3,2022,2,1
40.2,36.6,2022,2,1
40.7,38.5,2022,2,1
41.5,36.3,2022,2,1
42.3,37.9,2022,2,1
42.5,39,2022,2,1
43,14.7,2022,2,2
43,16.2,2022,2,1
43.2,16,2022,2,2
43.3,16.7,2022,2,2
43.3,16.9,2022,2,1
43.3,17.3,2022,2,1
43.3,37.1,2022,2,1
43.6,34.5,2022,2,1
43.8,13.4,2022,2,2
43.9,13.6,2022,2,1
43.9,39.2,2022,2,1
44.1,13.2,2022,2,2
44.1,35.1,2022,2,1
44.1,37.5,2022,2,4
44.2,33.8,2022,2,1
44.4,13.3,2022,2,1
44.4,34.5,2022,2,1
44.8,16,2022,2,1
44.9,34.1,2022,2,1
45.2,14.9,2022,2,1
45.5,14.6,2022,2,2
45.5,15,2022,2,2
45.5,35.7,2022,2,1
45.7,43.3,2022,2,1
46.6,40,2022,2,1
46.8,14.6,2022,2,1
47.2,15.9,2022,2,1
62,32.8,2022,2,1
69,40,2022,2,2
69.2,34.8,2022,2,1
69.3,34.5,2022,2,2
69.3,35.1,2022,2,2
69.4,36.4,2022,2,1
69.5,35.5,2022,2,1
69.6,32.3,2022,2,2
69.6,33,2022,2,1
69.7,36.9,2022,2,1
70.1,31.7,2022,2,1
70.1,32.3,2022,2,1
70.1,32.7,2022,2,1
70.1,36.2,2022,2,1
70.4,32,2022,2,1
70.4,32.3,2022,2,1
70.5,33.1,2022,2,1
70.5,33.4,2022,2,1
70.6,32.8,2022,2,1
70.6,34.6,2022,2,1
70.7,32.6,2022,2,1
70.7,33.4,2022,2,1
70.7,33.8,2022,2,1
70.8,32.3,2022,2,1
70.8,32.8,2022,2,1
70.9,31.8,2022,2,1
71.1,33,2022,2,1
71.5,34,2022,2,1
71.7,34.3,2022,2,2
72.3,34.8,2022,2,1
74.2,33.1,2022,2,2
74.2,34.4,2022,2,1
74.4,31.5,2022,2,1
74.4,34.7,2022,2,1
74.5,34.3,2022,2,1
74.7,33.9,2022,2,1
74.7,34.1,2022,2,1
